145
0.652173913043 -0.28813559322 -0.092 -1.0 0.05 0.95
0.652173913043 0.0508474576271 -0.124 -1.0 0.178571428571 0.821428571429
0.652173913043 0.389830508475 -0.124 -1.0 0.05 0.95
0.652173913043 0.728813559322 -0.124 -1.0 0.221428571429 0.778571428571
0.739130434783 -0.966101694915 -0.124 -1.0 0.35 0.65
0.739130434783 -0.627118644068 -0.124 -1.0 0.607142857143 0.392857142857
0.739130434783 -0.28813559322 -0.124 -1.0 0.65 0.35
0.739130434783 0.0508474576271 -0.124 -1.0 0.521428571429 0.478571428571
0.739130434783 0.389830508475 -0.124 -1.0 0.392857142857 0.607142857143
0.739130434783 0.728813559322 -0.124 -1.0 0.478571428571 0.521428571429
0.826086956522 -0.966101694915 -0.124 -1.0 0.478571428571 0.521428571429
0.826086956522 -0.627118644068 -0.124 -1.0 0.607142857143 0.392857142857
0.826086956522 -0.28813559322 -0.124 -1.0 0.692857142857 0.307142857143
0.826086956522 0.0508474576271 -0.124 -1.0 0.478571428571 0.521428571429
0.826086956522 0.389830508475 -0.124 -1.0 0.521428571429 0.478571428571
0.826086956522 0.728813559322 -0.124 -1.0 0.65 0.35
0.913043478261 -0.966101694915 -0.124 -1.0 0.564285714286 0.435714285714
0.913043478261 -0.627118644068 -0.124 -1.0 0.564285714286 0.435714285714
0.913043478261 -0.28813559322 -0.124 -1.0 0.478571428571 0.521428571429
0.913043478261 0.0508474576271 -0.152 -1.0 0.478571428571 0.521428571429
0.913043478261 0.389830508475 -0.152 -1.0 0.435714285714 0.564285714286
0.913043478261 0.728813559322 -0.152 -1.0 0.478571428571 0.521428571429
1.0 -0.966101694915 -0.152 -1.0 0.478571428571 0.521428571429
1.0 -0.627118644068 -0.152 -1.0 0.392857142857 0.607142857143
1.0 -0.28813559322 -0.152 -1.0 0.307142857143 0.692857142857
1.0 0.0508474576271 -0.152 -1.0 0.35 0.65
1.0 0.389830508475 -0.152 -1.0 0.264285714286 0.735714285714
1.0 0.728813559322 -0.152 -1.0 0.435714285714 0.564285714286
-1.0 -0.966101694915 -0.152 -1.0 0.35 0.65
-1.0 -0.627118644068 -0.152 -1.0 0.264285714286 0.735714285714
-1.0 -0.28813559322 -0.152 -1.0 0.307142857143 0.692857142857
-1.0 0.0508474576271 -0.152 -1.0 0.178571428571 0.821428571429
-1.0 0.389830508475 -0.152 -1.0 0.221428571429 0.778571428571
-1.0 0.728813559322 -0.152 -1.0 0.178571428571 0.821428571429
-0.913043478261 -0.966101694915 -0.152 -1.0 0.221428571429 0.778571428571
-0.913043478261 -0.627118644068 -0.152 -1.0 0.178571428571 0.821428571429
-0.913043478261 -0.28813559322 -0.152 -1.0 0.221428571429 0.778571428571
-0.913043478261 0.0508474576271 -0.184 -1.0 0.307142857143 0.692857142857
-0.913043478261 0.389830508475 -0.184 -1.0 0.35 0.65
-0.913043478261 0.728813559322 -0.184 -1.0 0.221428571429 0.778571428571
-0.826086956522 -0.966101694915 -0.184 -1.0 0.0928571428571 0.907142857143
-0.826086956522 -0.627118644068 -0.184 -1.0 0.0928571428571 0.907142857143
-0.826086956522 -0.28813559322 -0.184 -1.0 0.05 0.95
-0.826086956522 0.0508474576271 -0.184 -1.0 0.0928571428571 0.907142857143
-0.826086956522 0.389830508475 -0.184 -1.0 0.05 0.95
-0.826086956522 0.728813559322 -0.184 -1.0 0.05 0.95
-0.739130434783 -0.966101694915 -0.184 -1.0 0.05 0.95
-0.739130434783 -0.627118644068 -0.184 -1.0 0.0928571428571 0.907142857143
-0.739130434783 -0.28813559322 -0.184 -1.0 0.05 0.95
-0.739130434783 0.0508474576271 -0.184 -1.0 0.221428571429 0.778571428571
-0.739130434783 0.389830508475 -0.184 -1.0 0.178571428571 0.821428571429
-0.739130434783 0.728813559322 -0.184 -1.0 0.221428571429 0.778571428571
-0.652173913043 -0.966101694915 -0.184 -1.0 0.221428571429 0.778571428571
-0.652173913043 -0.627118644068 -0.184 -1.0 0.264285714286 0.735714285714
-0.652173913043 -0.28813559322 -0.184 -1.0 0.135714285714 0.864285714286
-0.652173913043 0.0508474576271 -0.212 -1.0 0.135714285714 0.864285714286
-0.652173913043 0.389830508475 -0.212 -1.0 0.178571428571 0.821428571429
-0.652173913043 0.728813559322 -0.212 -1.0 0.178571428571 0.821428571429
-0.565217391304 -0.966101694915 -0.212 -1.0 0.05 0.95
-0.565217391304 -0.627118644068 -0.212 -1.0 0.05 0.95
-0.565217391304 -0.28813559322 -0.212 -1.0 0.05 0.95
-0.565217391304 0.0508474576271 -0.212 -1.0 0.0928571428571 0.907142857143
-0.565217391304 0.389830508475 -0.212 -1.0 0.05 0.95
-0.565217391304 0.728813559322 -0.212 -1.0 0.0928571428571 0.907142857143
-0.478260869565 -0.966101694915 -0.212 -1.0 0.0928571428571 0.907142857143
-0.478260869565 -0.627118644068 -0.212 -1.0 0.0928571428571 0.907142857143
-0.478260869565 -0.28813559322 -0.212 -1.0 0.05 0.95
-0.478260869565 0.0508474576271 -0.212 -1.0 0.05 0.95
-0.478260869565 0.389830508475 -0.212 -1.0 0.05 0.95
-0.478260869565 0.728813559322 -0.212 -1.0 0.05 0.95
-0.391304347826 -0.966101694915 -0.212 -1.0 0.05 0.95
-0.391304347826 -0.627118644068 -0.212 -1.0 0.05 0.95
-0.391304347826 -0.28813559322 -0.212 -1.0 0.05 0.95
-0.391304347826 0.0508474576271 -0.004 -1.0 0.05 0.95
-0.391304347826 0.389830508475 -0.004 -1.0 0.05 0.95
-0.391304347826 0.728813559322 -0.004 -1.0 0.05 0.95
-0.304347826087 -0.966101694915 -0.004 -1.0 0.05 0.95
-0.304347826087 -0.627118644068 -0.004 -1.0 0.0928571428571 0.907142857143
-0.304347826087 -0.28813559322 -0.004 -1.0 0.0928571428571 0.907142857143
-0.304347826087 0.0508474576271 -0.004 -1.0 0.0928571428571 0.907142857143
-0.304347826087 0.389830508475 -0.004 -1.0 0.135714285714 0.864285714286
-0.304347826087 0.728813559322 -0.004 -1.0 0.135714285714 0.864285714286
-0.217391304348 -0.966101694915 -0.004 -1.0 0.135714285714 0.864285714286
-0.217391304348 -0.627118644068 -0.004 -1.0 0.135714285714 0.864285714286
-0.217391304348 -0.28813559322 -0.004 -1.0 0.135714285714 0.864285714286
-0.217391304348 0.0508474576271 -0.004 -1.0 0.05 0.95
-0.217391304348 0.389830508475 -0.004 -1.0 0.05 0.95
-0.217391304348 0.728813559322 -0.004 -1.0 0.135714285714 0.864285714286
-0.130434782609 -0.966101694915 -0.004 -1.0 0.0928571428571 0.907142857143
-0.130434782609 -0.627118644068 -0.004 -1.0 0.178571428571 0.821428571429
-0.130434782609 -0.28813559322 -0.004 -1.0 0.0928571428571 0.907142857143
-0.130434782609 0.0508474576271 0.196 -1.0 0.0928571428571 0.907142857143
-0.130434782609 0.389830508475 0.196 -1.0 0.0928571428571 0.907142857143
-0.130434782609 0.728813559322 0.196 -1.0 0.135714285714 0.864285714286
-0.0434782608696 -0.966101694915 0.196 -1.0 0.221428571429 0.778571428571
-0.0434782608696 -0.627118644068 0.196 -1.0 0.264285714286 0.735714285714
-0.0434782608696 -0.28813559322 0.196 -1.0 0.264285714286 0.735714285714
-0.0434782608696 0.0508474576271 0.196 -1.0 0.35 0.607142857143
-0.0434782608696 0.389830508475 0.196 -1.0 0.307142857143 0.65
-0.0434782608696 0.728813559322 0.196 -1.0 0.392857142857 0.564285714286
0.0434782608696 -0.966101694915 0.196 -1.0 0.35 0.607142857143
145
0.0434782608696 -1.0 -0.104 -0.971014492754 0.864285714286 0.135714285714
0.0434782608696 -0.661016949153 -0.104 -0.971014492754 0.907142857143 0.0928571428571
0.0434782608696 -0.322033898305 -0.104 -0.971014492754 0.907142857143 0.0928571428571
0.0434782608696 0.0169491525424 -0.104 -0.971014492754 0.95 0.05
0.0434782608696 0.35593220339 -0.104 -0.971014492754 0.907142857143 0.0928571428571
0.0434782608696 0.694915254237 -0.104 -0.971014492754 0.864285714286 0.135714285714
0.130434782609 -1.0 -0.104 -0.971014492754 0.95 0.05
0.130434782609 -0.661016949153 -0.104 -0.971014492754 0.95 0.05
0.130434782609 -0.322033898305 -0.104 -0.971014492754 0.95 0.05
0.130434782609 0.0169491525424 -0.136 -1.0 0.95 0.05
0.130434782609 0.35593220339 -0.136 -1.0 0.864285714286 0.135714285714
0.130434782609 0.694915254237 -0.136 -1.0 0.692857142857 0.307142857143
0.217391304348 -1.0 -0.136 -1.0 0.778571428571 0.221428571429
0.217391304348 -0.661016949153 -0.136 -1.0 0.778571428571 0.221428571429
0.217391304348 -0.322033898305 -0.136 -1.0 0.778571428571 0.221428571429
0.217391304348 0.0169491525424 -0.136 -1.0 0.735714285714 0.264285714286
0.217391304348 0.35593220339 -0.136 -1.0 0.65 0.35
0.217391304348 0.694915254237 -0.136 -1.0 0.478571428571 0.521428571429
0.304347826087 -1.0 -0.136 -1.0 0.392857142857 0.607142857143
0.304347826087 -0.661016949153 -0.136 -1.0 0.564285714286 0.435714285714
0.304347826087 -0.322033898305 -0.136 -1.0 0.478571428571 0.521428571429
0.304347826087 0.0169491525424 -0.136 -1.0 0.435714285714 0.564285714286
0.304347826087 0.35593220339 -0.136 -1.0 0.607142857143 0.392857142857
0.304347826087 0.694915254237 -0.136 -1.0 0.692857142857 0.307142857143
0.391304347826 -1.0 -0.136 -1.0 0.65 0.35
0.391304347826 -0.661016949153 -0.136 -1.0 0.564285714286 0.435714285714
0.391304347826 -0.322033898305 -0.136 -1.0 0.478571428571 0.521428571429
0.391304347826 0.0169491525424 -0.276 -1.0 0.478571428571 0.521428571429
0.391304347826 0.35593220339 -0.276 -1.0 0.521428571429 0.478571428571
0.391304347826 0.694915254237 -0.276 -1.0 0.521428571429 0.478571428571
0.478260869565 -1.0 -0.276 -1.0 0.435714285714 0.564285714286
0.478260869565 -0.661016949153 -0.276 -1.0 0.135714285714 0.864285714286
0.478260869565 -0.322033898305 -0.276 -1.0 0.05 0.95
0.478260869565 0.0169491525424 -0.276 -1.0 0.05 0.95
0.478260869565 0.35593220339 -0.276 -1.0 0.178571428571 0.821428571429
0.478260869565 0.694915254237 -0.276 -1.0 0.05 0.95
0.565217391304 -1.0 -0.276 -1.0 0.264285714286 0.735714285714
0.565217391304 -0.661016949153 -0.276 -1.0 0.0928571428571 0.907142857143
0.565217391304 -0.322033898305 -0.276 -1.0 0.178571428571 0.778571428571
0.565217391304 0.0169491525424 -0.276 -1.0 0.135714285714 0.864285714286
0.565217391304 0.35593220339 -0.276 -1.0 0.135714285714 0.864285714286
0.565217391304 0.694915254237 -0.276 -1.0 0.135714285714 0.864285714286
0.652173913043 -1.0 -0.276 -1.0 0.178571428571 0.821428571429
0.652173913043 -0.661016949153 -0.276 -1.0 0.0928571428571 0.907142857143
0.652173913043 -0.322033898305 -0.276 -1.0 0.05 0.95
0.652173913043 0.0169491525424 -0.296 -1.0 0.05 0.95
0.652173913043 0.35593220339 -0.296 -1.0 0.05 0.95
0.652173913043 0.694915254237 -0.296 -1.0 0.05 0.95
0.739130434783 -1.0 -0.296 -1.0 0.135714285714 0.864285714286
0.739130434783 -0.661016949153 -0.296 -1.0 0.05 0.95
0.739130434783 -0.322033898305 -0.296 -1.0 0.05 0.95
0.739130434783 0.0169491525424 -0.296 -1.0 0.05 0.95
0.739130434783 0.35593220339 -0.296 -1.0 0.05 0.95
0.739130434783 0.694915254237 -0.296 -1.0 0.05 0.95
0.826086956522 -1.0 -0.296 -1.0 0.05 0.95
0.826086956522 -0.661016949153 -0.296 -1.0 0.0928571428571 0.907142857143
0.826086956522 -0.322033898305 -0.296 -1.0 0.0928571428571 0.907142857143
0.826086956522 0.0169491525424 -0.296 -1.0 0.135714285714 0.864285714286
0.826086956522 0.35593220339 -0.296 -1.0 0.0928571428571 0.907142857143
0.826086956522 0.694915254237 -0.296 -1.0 0.178571428571 0.821428571429
0.913043478261 -1.0 -0.296 -1.0 0.178571428571 0.821428571429
0.913043478261 -0.661016949153 -0.296 -1.0 0.178571428571 0.821428571429
0.913043478261 -0.322033898305 -0.296 -1.0 0.135714285714 0.864285714286
0.913043478261 0.0169491525424 -0.32 -1.0 0.264285714286 0.692857142857
0.913043478261 0.35593220339 -0.32 -1.0 0.307142857143 0.692857142857
0.913043478261 0.694915254237 -0.32 -1.0 0.392857142857 0.607142857143
1.0 -1.0 -0.32 -1.0 0.392857142857 0.607142857143
1.0 -0.661016949153 -0.32 -1.0 0.392857142857 0.607142857143
1.0 -0.322033898305 -0.32 -1.0 0.35 0.65
1.0 0.0169491525424 -0.32 -1.0 0.35 0.65
1.0 0.35593220339 -0.32 -1.0 0.35 0.65
1.0 0.694915254237 -0.32 -1.0 0.392857142857 0.607142857143
-1.0 -1.0 -0.32 -1.0 0.392857142857 0.607142857143
-1.0 -0.661016949153 -0.32 -1.0 0.392857142857 0.607142857143
-1.0 -0.322033898305 -0.32 -1.0 0.435714285714 0.564285714286
-1.0 0.0169491525424 -0.32 -1.0 0.478571428571 0.521428571429
-1.0 0.35593220339 -0.32 -1.0 0.478571428571 0.521428571429
-1.0 0.694915254237 -0.32 -1.0 0.478571428571 0.521428571429
-0.913043478261 -1.0 -0.32 -1.0 0.521428571429 0.478571428571
-0.913043478261 -0.661016949153 -0.32 -1.0 0.435714285714 0.564285714286
-0.913043478261 -0.322033898305 -0.32 -1.0 0.435714285714 0.564285714286
-0.913043478261 0.0169491525424 -0.348 -1.0 0.435714285714 0.564285714286
-0.913043478261 0.35593220339 -0.348 -1.0 0.35 0.65
-0.913043478261 0.694915254237 -0.348 -1.0 0.35 0.65
-0.826086956522 -1.0 -0.348 -1.0 0.35 0.65
-0.826086956522 -0.661016949153 -0.348 -1.0 0.35 0.65
-0.826086956522 -0.322033898305 -0.348 -1.0 0.307142857143 0.692857142857
-0.826086956522 0.0169491525424 -0.348 -1.0 0.307142857143 0.692857142857
-0.826086956522 0.35593220339 -0.348 -1.0 0.264285714286 0.735714285714
-0.826086956522 0.694915254237 -0.348 -1.0 0.178571428571 0.821428571429
-0.739130434783 -1.0 -0.348 -1.0 0.178571428571 0.821428571429
-0.739130434783 -0.661016949153 -0.348 -1.0 0.178571428571 0.821428571429
-0.739130434783 -0.322033898305 -0.348 -1.0 0.178571428571 0.821428571429
-0.739130434783 0.0169491525424 -0.348 -1.0 0.221428571429 0.778571428571
-0.739130434783 0.35593220339 -0.348 -1.0 0.221428571429 0.778571428571
-0.739130434783 0.694915254237 -0.348 -1.0 0.221428571429 0.778571428571
-0.652173913043 -1.0 -0.348 -1.0 0.221428571429 0.778571428571
-0.652173913043 -0.661016949153 -0.348 -1.0 0.221428571429 0.778571428571
-0.652173913043 -0.322033898305 -0.348 -1.0 0.264285714286 0.735714285714
-0.652173913043 0.0169491525424 -0.348 -1.0 0.264285714286 0.735714285714
-0.652173913043 0.35593220339 -0.348 -1.0 0.264285714286 0.735714285714
-0.652173913043 0.694915254237 -0.348 -1.0 0.264285714286 0.735714285714
-0.565217391304 -1.0 -0.348 -1.0 0.264285714286 0.735714285714
-0.565217391304 -0.661016949153 -0.348 -1.0 0.264285714286 0.735714285714
-0.565217391304 -0.322033898305 -0.348 -1.0 0.264285714286 0.735714285714
-0.565217391304 0.0169491525424 -0.348 -1.0 0.264285714286 0.735714285714
-0.565217391304 0.35593220339 -0.348 -1.0 0.264285714286 0.735714285714
-0.565217391304 0.694915254237 -0.348 -1.0 0.264285714286 0.735714285714
-0.478260869565 -1.0 -0.348 -1.0 0.264285714286 0.735714285714
-0.478260869565 -0.661016949153 -0.348 -1.0 0.264285714286 0.735714285714
-0.478260869565 -0.322033898305 -0.348 -1.0 0.264285714286 0.735714285714
-0.478260869565 0.0169491525424 -0.348 -1.0 0.264285714286 0.735714285714
-0.478260869565 0.35593220339 -0.348 -1.0 0.264285714286 0.735714285714
-0.478260869565 0.694915254237 -0.348 -1.0 0.264285714286 0.735714285714
-0.391304347826 -1.0 -0.348 -1.0 0.264285714286 0.735714285714
-0.391304347826 -0.661016949153 -0.348 -1.0 0.264285714286 0.735714285714
-0.391304347826 -0.322033898305 -0.348 -1.0 0.264285714286 0.735714285714
-0.391304347826 0.0169491525424 -0.204 -1.0 0.264285714286 0.735714285714
-0.391304347826 0.35593220339 -0.204 -1.0 0.264285714286 0.735714285714
-0.391304347826 0.694915254237 -0.204 -1.0 0.264285714286 0.735714285714
-0.304347826087 -1.0 -0.204 -1.0 0.264285714286 0.735714285714
-0.304347826087 -0.661016949153 -0.204 -1.0 0.264285714286 0.735714285714
-0.304347826087 -0.322033898305 -0.204 -1.0 0.221428571429 0.778571428571
-0.304347826087 0.0169491525424 -0.204 -1.0 0.221428571429 0.778571428571
-0.304347826087 0.35593220339 -0.204 -1.0 0.221428571429 0.778571428571
-0.304347826087 0.694915254237 -0.204 -1.0 0.178571428571 0.821428571429
-0.217391304348 -1.0 -0.204 -1.0 0.178571428571 0.821428571429
-0.217391304348 -0.661016949153 -0.204 -1.0 0.135714285714 0.864285714286
-0.217391304348 -0.322033898305 -0.204 -1.0 0.135714285714 0.864285714286
-0.217391304348 0.0169491525424 -0.204 -1.0 0.135714285714 0.864285714286
-0.217391304348 0.35593220339 -0.204 -1.0 0.135714285714 0.864285714286
-0.217391304348 0.694915254237 -0.204 -1.0 0.135714285714 0.864285714286
-0.130434782609 -1.0 -0.204 -1.0 0.0928571428571 0.907142857143
-0.130434782609 -0.661016949153 -0.204 -1.0 0.178571428571 0.821428571429
-0.130434782609 -0.322033898305 -0.204 -1.0 0.178571428571 0.821428571429
-0.130434782609 0.0169491525424 -0.024 -1.0 0.178571428571 0.821428571429
-0.130434782609 0.35593220339 -0.024 -1.0 0.221428571429 0.778571428571
-0.130434782609 0.694915254237 -0.024 -1.0 0.135714285714 0.864285714286
-0.0434782608696 -1.0 -0.024 -1.0 0.178571428571 0.821428571429
-0.0434782608696 -0.661016949153 -0.024 -1.0 0.221428571429 0.778571428571
-0.0434782608696 -0.322033898305 -0.024 -1.0 0.178571428571 0.821428571429
-0.0434782608696 0.0169491525424 -0.024 -1.0 0.35 0.65
-0.0434782608696 0.35593220339 -0.024 -1.0 0.35 0.65
-0.0434782608696 0.694915254237 -0.024 -1.0 0.264285714286 0.735714285714
0.0434782608696 -1.0 -0.024 -1.0 0.307142857143 0.692857142857
